CrashID,RegMonth,RegYear,RegDay,RegWeekDay
20212146,4,2021,Saturday,Weekend
20211102,4,2021,Friday,Weekend
20215012,4,2021,Saturday,Weekend
20211175,4,2021,Sunday,Weekend
20213088,4,2021,Friday,Weekend
20212110,4,2021,Sunday,Weekend
20217016,4,2021,Friday,Weekend
20211060,4,2021,Saturday,Weekend
20211060,4,2021,Saturday,Weekend
20213061,4,2021,Tuesday,Weekday
20215012,4,2021,Saturday,Weekend
20217018,4,2021,Wednesday,Weekday
20212123,4,2021,Thursday,Weekday
20211060,4,2021,Saturday,Weekend
20211101,4,2021,Sunday,Weekend
20215034,4,2021,Sunday,Weekend
20213166,4,2021,Sunday,Weekend
20213046,4,2021,Tuesday,Weekday
20213047,4,2021,Sunday,Weekend
20215020,4,2021,Friday,Weekend
20215077,4,2021,Saturday,Weekend
20216022,4,2021,Sunday,Weekend
20211043,4,2021,Sunday,Weekend
20215034,4,2021,Sunday,Weekend
20211126,4,2021,Saturday,Weekend
20211152,4,2021,Saturday,Weekend
20215113,4,2021,Saturday,Weekend
20211039,4,2021,Saturday,Weekend
20212064,4,2021,Saturday,Weekend
20212089,4,2021,Saturday,Weekend
20212093,4,2021,Saturday,Weekend
20213158,4,2021,Saturday,Weekend
20212101,4,2021,Saturday,Weekend
20213172,4,2021,Saturday,Weekend
20214054,4,2021,Saturday,Weekend
20214063,4,2021,Saturday,Weekend
20212115,4,2021,Tuesday,Weekday
20215004,4,2021,Tuesday,Weekday
20213093,4,2021,Sunday,Weekend
20214041,4,2021,Monday,Weekday
20215066,4,2021,Monday,Weekday
20211128,4,2021,Friday,Weekday
20213005,4,2021,Wednesday,Weekday
20215100,4,2021,Thursday,Weekday
20216006,4,2021,Thursday,Weekday
20214011,4,2021,Thursday,Weekday
20211024,4,2021,Sunday,Weekend
20213004,4,2021,Sunday,Weekend
20213004,4,2021,Sunday,Weekend
20215007,4,2021,Monday,Weekday
20216012,4,2021,Thursday,Weekday
20211032,4,2021,Thursday,Weekday
20211086,4,2021,Thursday,Weekday
20212049,4,2021,Thursday,Weekday
20216008,4,2021,Friday,Weekday
20211144,4,2021,Wednesday,Weekday
20212059,4,2021,Monday,Weekday
20214050,4,2021,Thursday,Weekday
20213063,4,2021,Monday,Weekday
20212012,4,2021,Thursday,Weekday
20213156,4,2021,Wednesday,Weekday
20211014,4,2021,Wednesday,Weekday
20216007,4,2021,Thursday,Weekday
20215116,4,2021,Tuesday,Weekday
20213143,4,2021,Monday,Weekday
20213052,4,2021,Thursday,Weekday
20212084,4,2021,Friday,Weekday
20211110,4,2021,Thursday,Weekday
20211110,4,2021,Thursday,Weekday
20211110,4,2021,Thursday,Weekday
20211159,4,2021,Thursday,Weekday
20212020,4,2021,Friday,Weekday
20214023,4,2021,Friday,Weekend
20211182,4,2021,Sunday,Weekend
20218005,4,2021,Tuesday,Weekday
20211155,4,2021,Thursday,Weekday
20213076,4,2021,Sunday,Weekend
20213079,4,2021,Friday,Weekday
20212091,4,2021,Friday,Weekday
20211139,4,2021,Thursday,Weekday
20214012,4,2021,Thursday,Weekday
20214020,4,2021,Tuesday,Weekday
20207021,4,2020,Sunday,Weekend
20203047,4,2020,Saturday,Weekend
20202016,4,2020,Friday,Weekend
20202016,4,2020,Friday,Weekend
20203042,4,2020,Sunday,Weekend
20205055,4,2020,Sunday,Weekend
20202048,4,2020,Monday,Weekend
20203015,4,2020,Saturday,Weekend
20204063,4,2020,Friday,Weekend
20203209,4,2020,Wednesday,Weekday
20203212,4,2020,Monday,Weekday
20202144,4,2020,Wednesday,Weekday
20203216,4,2020,Friday,Weekday
20201092,4,2020,Thursday,Weekday
20208004,4,2020,Saturday,Weekend
20204002,4,2020,Saturday,Weekend
20204002,4,2020,Saturday,Weekend
20203232,4,2020,Sunday,Weekend
20204070,4,2020,Sunday,Weekend
20201190,4,2020,Saturday,Weekend
20203245,4,2020,Saturday,Weekend
20201054,4,2020,Sunday,Weekend
20201245,4,2020,Sunday,Weekend
20201245,4,2020,Sunday,Weekend
20204044,4,2020,Friday,Weekend
20205093,4,2020,Saturday,Weekend
20203203,4,2020,Sunday,Weekend
20201258,4,2020,Saturday,Weekend
20201225,4,2020,Saturday,Weekend
20208004,4,2020,Saturday,Weekend
20202135,4,2020,Sunday,Weekend
20201231,4,2020,Saturday,Weekend
20205114,4,2020,Friday,Weekday
20205081,4,2020,Wednesday,Weekday
20202039,4,2020,Friday,Weekday
20201192,4,2020,Thursday,Weekday
20201021,4,2020,Monday,Weekday
20201109,4,2020,Wednesday,Weekday
20203003,4,2020,Wednesday,Weekday
20201219,4,2020,Thursday,Weekday
20201041,4,2020,Thursday,Weekday
20203221,4,2020,Tuesday,Weekday
20201161,4,2020,Wednesday,Weekday
20205024,4,2020,Tuesday,Weekday
20201259,4,2020,Sunday,Weekend
20201217,4,2020,Friday,Weekend
20201014,4,2020,Wednesday,Weekday
20205102,4,2020,Wednesday,Weekday
20201096,4,2020,Wednesday,Weekday
20203197,4,2020,Thursday,Weekday
20201146,4,2020,Tuesday,Weekday
20201085,4,2020,Wednesday,Weekday
20202189,4,2020,Wednesday,Weekday
20202107,4,2020,Thursday,Weekday
20204085,4,2020,Thursday,Weekday
20202149,4,2020,Thursday,Weekday
20203089,4,2020,Thursday,Weekday
20202138,4,2020,Tuesday,Weekday
20203139,4,2020,Friday,Weekday
20203010,4,2020,Wednesday,Weekday
20203141,4,2020,Friday,Weekday
20205016,4,2020,Tuesday,Weekday
20203128,4,2020,Friday,Weekday
20203128,4,2020,Friday,Weekday
20202171,4,2020,Wednesday,Weekday
20203243,4,2020,Tuesday,Weekday
20205006,4,2020,Wednesday,Weekday
20205006,4,2020,Wednesday,Weekday
20202015,4,2020,Wednesday,Weekday
20202055,4,2020,Wednesday,Weekday
20202055,4,2020,Wednesday,Weekday
20202055,4,2020,Wednesday,Weekday
20202055,4,2020,Wednesday,Weekday
20201166,4,2020,Wednesday,Weekday
20201042,4,2020,Tuesday,Weekday
20201224,4,2020,Wednesday,Weekday
20204013,4,2020,Wednesday,Weekday
20203048,4,2020,Monday,Weekday
20202124,4,2020,Friday,Weekday
20195069,4,2019,Monday,Weekend
20195128,4,2019,Friday,Weekend
20192077,4,2019,Monday,Weekend
20195129,4,2019,Sunday,Weekend
20195047,4,2019,Wednesday,Weekday
20195013,4,2019,Sunday,Weekend
20196029,4,2019,Saturday,Weekend
20192243,4,2019,Friday,Weekday
20192181,4,2019,Friday,Weekday
20194056,4,2019,Friday,Weekday
20194056,4,2019,Friday,Weekday
20194091,4,2019,Saturday,Weekend
20195016,4,2019,Sunday,Weekend
20193176,4,2019,Sunday,Weekend
20191248,4,2019,Sunday,Weekend
20192031,4,2019,Saturday,Weekend
20195026,4,2019,Sunday,Weekend
20191040,4,2019,Sunday,Weekend
20195094,4,2019,Saturday,Weekend
20192156,4,2019,Sunday,Weekend
20195105,4,2019,Saturday,Weekend
20191107,4,2019,Sunday,Weekend
20193047,4,2019,Saturday,Weekend
20191158,4,2019,Sunday,Weekend
20191256,4,2019,Saturday,Weekend
20191256,4,2019,Saturday,Weekend
20195014,4,2019,Saturday,Weekend
20194108,4,2019,Saturday,Weekend
20192156,4,2019,Sunday,Weekend
20194016,4,2019,Saturday,Weekend
20192115,4,2019,Sunday,Weekend
20194045,4,2019,Saturday,Weekend
20193064,4,2019,Friday,Weekend
20195088,4,2019,Friday,Weekday
20197024,4,2019,Friday,Weekday
20191048,4,2019,Friday,Weekend
20192120,4,2019,Thursday,Weekday
20192108,4,2019,Tuesday,Weekday
20192053,4,2019,Wednesday,Weekday
20193055,4,2019,Tuesday,Weekday
20192046,4,2019,Friday,Weekday
20192196,4,2019,Monday,Weekday
20192204,4,2019,Tuesday,Weekday
20191136,4,2019,Wednesday,Weekday
20193071,4,2019,Wednesday,Weekday
20191317,4,2019,Monday,Weekday
20195080,4,2019,Wednesday,Weekday
20191245,4,2019,Thursday,Weekday
20194061,4,2019,Friday,Weekday
20193134,4,2019,Friday,Weekday
20193163,4,2019,Friday,Weekday
20191115,4,2019,Tuesday,Weekday
20193115,4,2019,Tuesday,Weekday
20191252,4,2019,Wednesday,Weekday
20195020,4,2019,Monday,Weekday
20191118,4,2019,Tuesday,Weekday
20191237,4,2019,Wednesday,Weekday
20195133,4,2019,Friday,Weekday
20192082,4,2019,Friday,Weekday
20194105,4,2019,Friday,Weekday
20191243,4,2019,Tuesday,Weekday
20193050,4,2019,Wednesday,Weekday
20192152,4,2019,Thursday,Weekday
20191087,4,2019,Thursday,Weekday
20191306,4,2019,Tuesday,Weekday
20192016,4,2019,Monday,Weekday
20193050,4,2019,Wednesday,Weekday
20194101,4,2019,Tuesday,Weekday
20194011,4,2019,Friday,Weekday
20191150,4,2019,Tuesday,Weekday
20191223,4,2019,Tuesday,Weekday
20191223,4,2019,Tuesday,Weekday
20191300,4,2019,Tuesday,Weekday
20193119,4,2019,Friday,Weekday
20194029,4,2019,Friday,Weekday
20191171,4,2019,Friday,Weekday
20192040,4,2019,Thursday,Weekday
20192103,4,2019,Friday,Weekday
20192166,4,2019,Monday,Weekday
20195108,4,2019,Sunday,Weekend
20191231,4,2019,Monday,Weekday
20191295,4,2019,Thursday,Weekday
20197028,4,2019,Tuesday,Weekday
20191134,4,2019,Thursday,Weekday
20193168,4,2019,Saturday,Weekend
20191077,4,2019,Saturday,Weekend
20197015,4,2019,Saturday,Weekend
20193039,4,2019,Thursday,Weekday
20192023,4,2019,Friday,Weekend
20192099,4,2019,Monday,Weekend
20192189,4,2019,Sunday,Weekend
20192121,4,2019,Monday,Weekday
20192067,4,2019,Wednesday,Weekday
20196009,4,2019,Tuesday,Weekday
20191226,4,2019,Monday,Weekday
20191222,4,2019,Friday,Weekday
20196013,4,2019,Thursday,Weekday
20193151,4,2019,Monday,Weekday
20185082,4,2018,Friday,Weekend
20185141,4,2018,Friday,Weekend
20183047,4,2018,Saturday,Weekend
20181088,4,2018,Saturday,Weekend
20181307,4,2018,Sunday,Weekend
20181307,4,2018,Sunday,Weekend
20185017,4,2018,Sunday,Weekend
20185066,4,2018,Saturday,Weekend
20184068,4,2018,Sunday,Weekend
20186016,4,2018,Sunday,Weekend
20183016,4,2018,Sunday,Weekend
20185066,4,2018,Saturday,Weekend
20184032,4,2018,Monday,Weekend
20182011,4,2018,Saturday,Weekend
20182011,4,2018,Saturday,Weekend
20185026,4,2018,Friday,Weekend
20183197,4,2018,Sunday,Weekend
20181100,4,2018,Friday,Weekend
20185023,4,2018,Wednesday,Weekday
20181047,4,2018,Thursday,Weekday
20183177,4,2018,Wednesday,Weekday
20187023,4,2018,Thursday,Weekday
20181020,4,2018,Friday,Weekday
20181020,4,2018,Friday,Weekday
20181063,4,2018,Tuesday,Weekday
20184026,4,2018,Monday,Weekday
20181141,4,2018,Wednesday,Weekday
20183098,4,2018,Tuesday,Weekday
20181007,4,2018,Tuesday,Weekday
20181249,4,2018,Saturday,Weekend
20181040,4,2018,Sunday,Weekend
20181132,4,2018,Sunday,Weekend
20184046,4,2018,Saturday,Weekend
20183135,4,2018,Sunday,Weekend
20183002,4,2018,Sunday,Weekend
20187020,4,2018,Saturday,Weekend
20184069,4,2018,Sunday,Weekend
20185047,4,2018,Sunday,Weekend
20181238,4,2018,Sunday,Weekend
20181301,4,2018,Saturday,Weekend
20188009,4,2018,Saturday,Weekend
20185117,4,2018,Sunday,Weekend
20181172,4,2018,Sunday,Weekend
20187011,4,2018,Sunday,Weekend
20182058,4,2018,Monday,Weekday
20184003,4,2018,Friday,Weekday
20185063,4,2018,Monday,Weekday
20185064,4,2018,Monday,Weekday
20185073,4,2018,Wednesday,Weekday
20181186,4,2018,Friday,Weekday
20185077,4,2018,Wednesday,Weekday
20181143,4,2018,Monday,Weekday
20185039,4,2018,Wednesday,Weekday
20185039,4,2018,Wednesday,Weekday
20185102,4,2018,Friday,Weekday
20183176,4,2018,Monday,Weekday
20182052,4,2018,Wednesday,Weekday
20182197,4,2018,Monday,Weekday
20182104,4,2018,Thursday,Weekday
20185040,4,2018,Thursday,Weekday
20183183,4,2018,Monday,Weekday
20181068,4,2018,Wednesday,Weekday
20183222,4,2018,Tuesday,Weekday
20181069,4,2018,Friday,Weekday
20181102,4,2018,Tuesday,Weekday
20184019,4,2018,Monday,Weekday
20183186,4,2018,Friday,Weekday
20181199,4,2018,Wednesday,Weekday
20185042,4,2018,Thursday,Weekday
20181065,4,2018,Tuesday,Weekday
20183006,4,2018,Tuesday,Weekday
20183041,4,2018,Monday,Weekday
20181248,4,2018,Saturday,Weekend
20182048,4,2018,Sunday,Weekend
20181208,4,2018,Wednesday,Weekday
20181061,4,2018,Thursday,Weekday
20181109,4,2018,Friday,Weekday
20181081,4,2018,Friday,Weekday
20181321,4,2018,Sunday,Weekend
20181321,4,2018,Sunday,Weekend
20183130,4,2018,Monday,Weekday
20182140,4,2018,Thursday,Weekday
20183042,4,2018,Sunday,Weekend
20182006,4,2018,Wednesday,Weekday
20185019,4,2018,Tuesday,Weekday
20183047,4,2018,Saturday,Weekend
20181087,4,2018,Monday,Weekday
20185136,4,2018,Sunday,Weekend
20175025,4,2017,Saturday,Weekend
20176025,4,2017,Sunday,Weekend
20175085,4,2017,Sunday,Weekend
20175092,4,2017,Saturday,Weekend
20171095,4,2017,Sunday,Weekend
20175092,4,2017,Saturday,Weekend
20173046,4,2017,Saturday,Weekend
20177005,4,2017,Saturday,Weekend
20171270,4,2017,Saturday,Weekend
20172038,4,2017,Friday,Weekend
20175136,4,2017,Saturday,Weekend
20175103,4,2017,Wednesday,Weekday
20175069,4,2017,Monday,Weekday
20174077,4,2017,Wednesday,Weekday
20171260,4,2017,Tuesday,Weekday
20173002,4,2017,Tuesday,Weekday
20173025,4,2017,Tuesday,Weekday
20174044,4,2017,Wednesday,Weekday
20175096,4,2017,Friday,Weekday
20172096,4,2017,Tuesday,Weekday
20173034,4,2017,Sunday,Weekend
20175114,4,2017,Saturday,Weekend
20172178,4,2017,Saturday,Weekend
20171076,4,2017,Sunday,Weekend
20172029,4,2017,Sunday,Weekend
20172029,4,2017,Sunday,Weekend
20177022,4,2017,Sunday,Weekend
20171059,4,2017,Saturday,Weekend
20172209,4,2017,Sunday,Weekend
20171222,4,2017,Saturday,Weekend
20171016,4,2017,Saturday,Weekend
20172192,4,2017,Sunday,Weekend
20173205,4,2017,Sunday,Weekend
20171036,4,2017,Sunday,Weekend
20171167,4,2017,Saturday,Weekend
20175116,4,2017,Saturday,Weekend
20174016,4,2017,Monday,Weekday
20172075,4,2017,Tuesday,Weekday
20172072,4,2017,Friday,Weekday
20175005,4,2017,Friday,Weekday
20173147,4,2017,Monday,Weekday
20172016,4,2017,Wednesday,Weekday
20172016,4,2017,Wednesday,Weekday
20171031,4,2017,Wednesday,Weekday
20171002,4,2017,Monday,Weekday
20171002,4,2017,Monday,Weekday
20171021,4,2017,Tuesday,Weekday
20175080,4,2017,Friday,Weekday
20171304,4,2017,Wednesday,Weekday
20172227,4,2017,Tuesday,Weekday
20175108,4,2017,Thursday,Weekday
20174029,4,2017,Tuesday,Weekday
20172031,4,2017,Friday,Weekday
20172105,4,2017,Monday,Weekday
20172085,4,2017,Tuesday,Weekday
20171021,4,2017,Tuesday,Weekday
20174047,4,2017,Wednesday,Weekday
20175049,4,2017,Monday,Weekday
20175030,4,2017,Tuesday,Weekday
20175071,4,2017,Monday,Weekday
20173135,4,2017,Monday,Weekday
20171102,4,2017,Thursday,Weekday
20171258,4,2017,Wednesday,Weekday
20171045,4,2017,Tuesday,Weekday
20171255,4,2017,Wednesday,Weekday
20171325,4,2017,Tuesday,Weekday
20174047,4,2017,Wednesday,Weekday
20172032,4,2017,Tuesday,Weekday
20171004,4,2017,Wednesday,Weekday
20172115,4,2017,Friday,Weekday
20171002,4,2017,Monday,Weekday
20171265,4,2017,Wednesday,Weekday
20172033,4,2017,Friday,Weekday
20171285,4,2017,Thursday,Weekday
20174036,4,2017,Wednesday,Weekday
20172058,4,2017,Wednesday,Weekday
20173135,4,2017,Monday,Weekday
20171263,4,2017,Thursday,Weekday
20173057,4,2017,Wednesday,Weekday
20172135,4,2017,Friday,Weekend
20172159,4,2017,Tuesday,Weekday
20171014,4,2017,Wednesday,Weekday
20171027,4,2017,Saturday,Weekend
20171075,4,2017,Wednesday,Weekday
20173227,4,2017,Saturday,Weekend
20172091,4,2017,Friday,Weekday
20172213,4,2017,Friday,Weekday
20172165,4,2017,Friday,Weekend
20177026,4,2017,Thursday,Weekday
20171300,4,2017,Tuesday,Weekday
20173044,4,2017,Friday,Weekday
20171126,4,2017,Monday,Weekday
20175099,4,2017,Friday,Weekday
20175025,4,2017,Saturday,Weekend
20171290,4,2017,Thursday,Weekday
20172086,4,2017,Thursday,Weekday
20172130,4,2017,Monday,Weekday
20172150,4,2017,Thursday,Weekday
20173155,4,2017,Friday,Weekday
20174080,4,2017,Tuesday,Weekday
20172117,4,2017,Wednesday,Weekday
20175135,4,2017,Tuesday,Weekday
20163064,4,2016,Saturday,Weekend
20163064,4,2016,Saturday,Weekend
20161331,4,2016,Saturday,Weekend
20163003,4,2016,Friday,Weekend
20161098,4,2016,Saturday,Weekend
20162222,4,2016,Friday,Weekend
20162016,4,2016,Saturday,Weekend
20162016,4,2016,Saturday,Weekend
20164061,4,2016,Friday,Weekend
20166007,4,2016,Friday,Weekend
20161309,4,2016,Friday,Weekend
20162135,4,2016,Saturday,Weekend
20163220,4,2016,Sunday,Weekend
20163107,4,2016,Sunday,Weekend
20163083,4,2016,Friday,Weekend
20161175,4,2016,Sunday,Weekend
20161009,4,2016,Friday,Weekend
20167021,4,2016,Saturday,Weekend
20166022,4,2016,Monday,Weekend
20161150,4,2016,Thursday,Weekday
20165033,4,2016,Wednesday,Weekday
20164076,4,2016,Monday,Weekday
20161139,4,2016,Thursday,Weekday
20162183,4,2016,Thursday,Weekday
20161016,4,2016,Monday,Weekday
20161107,4,2016,Sunday,Weekend
20161315,4,2016,Sunday,Weekend
20165135,4,2016,Sunday,Weekend
20164068,4,2016,Sunday,Weekend
20164068,4,2016,Sunday,Weekend
20165129,4,2016,Sunday,Weekend
20165129,4,2016,Sunday,Weekend
20162134,4,2016,Sunday,Weekend
20161048,4,2016,Saturday,Weekend
20161048,4,2016,Saturday,Weekend
20161048,4,2016,Saturday,Weekend
20161333,4,2016,Sunday,Weekend
20161294,4,2016,Saturday,Weekend
20163144,4,2016,Sunday,Weekend
20163005,4,2016,Sunday,Weekend
20161263,4,2016,Saturday,Weekend
20163094,4,2016,Saturday,Weekend
20163032,4,2016,Sunday,Weekend
20161256,4,2016,Saturday,Weekend
20164068,4,2016,Sunday,Weekend
20164068,4,2016,Sunday,Weekend
20161174,4,2016,Sunday,Weekend
20164032,4,2016,Tuesday,Weekday
20164036,4,2016,Tuesday,Weekday
20163136,4,2016,Wednesday,Weekday
20161287,4,2016,Tuesday,Weekday
20166015,4,2016,Thursday,Weekday
20162084,4,2016,Tuesday,Weekday
20165040,4,2016,Tuesday,Weekday
20165040,4,2016,Tuesday,Weekday
20166033,4,2016,Thursday,Weekday
20161342,4,2016,Friday,Weekday
20161182,4,2016,Tuesday,Weekday
20164002,4,2016,Tuesday,Weekday
20161295,4,2016,Monday,Weekday
20161069,4,2016,Friday,Weekday
20163049,4,2016,Thursday,Weekday
20161093,4,2016,Monday,Weekday
20162193,4,2016,Friday,Weekday
20165091,4,2016,Friday,Weekday
20163157,4,2016,Monday,Weekday
20162081,4,2016,Friday,Weekday
20167026,4,2016,Tuesday,Weekday
20161189,4,2016,Thursday,Weekday
20162073,4,2016,Friday,Weekday
20163043,4,2016,Thursday,Weekday
20161287,4,2016,Tuesday,Weekday
20163212,4,2016,Friday,Weekday
20166015,4,2016,Thursday,Weekday
20162167,4,2016,Tuesday,Weekday
20166031,4,2016,Thursday,Weekday
20161154,4,2016,Wednesday,Weekday
20161332,4,2016,Tuesday,Weekday
20161126,4,2016,Wednesday,Weekday
20163165,4,2016,Monday,Weekday
20161006,4,2016,Tuesday,Weekday
20163053,4,2016,Friday,Weekday
20166026,4,2016,Thursday,Weekday
20161093,4,2016,Monday,Weekday
20162225,4,2016,Wednesday,Weekday
20163116,4,2016,Friday,Weekday
20161341,4,2016,Saturday,Weekend
20161199,4,2016,Friday,Weekend
20161068,4,2016,Saturday,Weekend
20161103,4,2016,Sunday,Weekend
20162016,4,2016,Saturday,Weekend
20161027,4,2016,Monday,Weekday
20161083,4,2016,Tuesday,Weekday
20165141,4,2016,Friday,Weekday
20161321,4,2016,Tuesday,Weekday
20167003,4,2016,Wednesday,Weekday
20163149,4,2016,Wednesday,Weekday
20162102,4,2016,Wednesday,Weekday
20161237,4,2016,Tuesday,Weekday
20161120,4,2016,Thursday,Weekday
20162122,4,2016,Wednesday,Weekday
20161073,4,2016,Tuesday,Weekday
20161298,4,2016,Tuesday,Weekday
20165111,4,2016,Wednesday,Weekday
20164058,4,2016,Wednesday,Weekday
20165047,4,2016,Monday,Weekday
20167030,4,2016,Thursday,Weekday
20161187,4,2016,Sunday,Weekend
20161040,4,2016,Sunday,Weekend
20162201,4,2016,Saturday,Weekend
20163136,4,2016,Wednesday,Weekday
20163235,4,2016,Tuesday,Weekday
20165006,4,2016,Wednesday,Weekday
20151096,4,2015,Friday,Weekend
20153002,4,2015,Saturday,Weekend
20151264,4,2015,Sunday,Weekend
20152144,4,2015,Friday,Weekend
20153065,4,2015,Saturday,Weekend
20152158,4,2015,Saturday,Weekend
20153084,4,2015,Saturday,Weekend
20158002,4,2015,Wednesday,Weekday
20155050,4,2015,Monday,Weekday
20154058,4,2015,Thursday,Weekday
20153112,4,2015,Tuesday,Weekday
20153013,4,2015,Monday,Weekday
20151150,4,2015,Friday,Weekday
20153020,4,2015,Thursday,Weekday
20153020,4,2015,Thursday,Weekday
20154017,4,2015,Wednesday,Weekday
20155136,4,2015,Sunday,Weekend
20154025,4,2015,Sunday,Weekend
20154077,4,2015,Sunday,Weekend
20155085,4,2015,Sunday,Weekend
20155085,4,2015,Sunday,Weekend
20152216,4,2015,Sunday,Weekend
20152016,4,2015,Sunday,Weekend
20153030,4,2015,Friday,Weekday
20153125,4,2015,Sunday,Weekend
20151026,4,2015,Saturday,Weekend
20153057,4,2015,Saturday,Weekend
20151235,4,2015,Sunday,Weekend
20155010,4,2015,Sunday,Weekend
20155010,4,2015,Sunday,Weekend
20155069,4,2015,Saturday,Weekend
20153172,4,2015,Saturday,Weekend
20151043,4,2015,Saturday,Weekend
20152216,4,2015,Sunday,Weekend
20151280,4,2015,Sunday,Weekend
20152060,4,2015,Sunday,Weekend
20151020,4,2015,Saturday,Weekend
20151020,4,2015,Saturday,Weekend
20155110,4,2015,Sunday,Weekend
20155110,4,2015,Sunday,Weekend
20153076,4,2015,Wednesday,Weekday
20152030,4,2015,Tuesday,Weekday
20152051,4,2015,Monday,Weekday
20152051,4,2015,Monday,Weekday
20151177,4,2015,Tuesday,Weekday
20155138,4,2015,Thursday,Weekday
20154063,4,2015,Monday,Weekday
20154011,4,2015,Friday,Weekday
20152031,4,2015,Thursday,Weekday
20151153,4,2015,Wednesday,Weekday
20151076,4,2015,Wednesday,Weekday
20151009,4,2015,Tuesday,Weekday
20152231,4,2015,Monday,Weekday
20154023,4,2015,Tuesday,Weekday
20153136,4,2015,Wednesday,Weekday
20152217,4,2015,Monday,Weekend
20151153,4,2015,Wednesday,Weekday
20153174,4,2015,Friday,Weekday
20151287,4,2015,Wednesday,Weekday
20152085,4,2015,Saturday,Weekend
20151098,4,2015,Wednesday,Weekday
20155128,4,2015,Thursday,Weekday
20152018,4,2015,Monday,Weekday
20155013,4,2015,Friday,Weekday
20152131,4,2015,Wednesday,Weekday
20151131,4,2015,Friday,Weekday
20153028,4,2015,Monday,Weekday
20152097,4,2015,Monday,Weekday
20155070,4,2015,Friday,Weekday
20152031,4,2015,Thursday,Weekday
20153025,4,2015,Monday,Weekday
20154036,4,2015,Monday,Weekday
20151207,4,2015,Thursday,Weekday
20153196,4,2015,Sunday,Weekend
20153026,4,2015,Sunday,Weekend
20157022,4,2015,Sunday,Weekend
20153175,4,2015,Monday,Weekday
20152121,4,2015,Tuesday,Weekday
20151281,4,2015,Sunday,Weekend
20153103,4,2015,Sunday,Weekend
20151296,4,2015,Saturday,Weekend
20152009,4,2015,Wednesday,Weekday
20151271,4,2015,Thursday,Weekday
20153002,4,2015,Saturday,Weekend
20153107,4,2015,Wednesday,Weekday
20153058,4,2015,Saturday,Weekend
20152124,4,2015,Friday,Weekday
20154002,4,2015,Tuesday,Weekday
20151052,4,2015,Wednesday,Weekday
20157013,4,2015,Wednesday,Weekday
20151093,4,2015,Saturday,Weekend
20153197,4,2015,Saturday,Weekend
20152133,4,2015,Saturday,Weekend
20151160,4,2015,Tuesday,Weekday
20152059,4,2015,Friday,Weekday
20153142,4,2015,Tuesday,Weekday
20153156,4,2015,Wednesday,Weekday
20155065,4,2015,Monday,Weekday
20153200,4,2015,Thursday,Weekday
20153118,4,2015,Friday,Weekday
20153051,4,2015,Thursday,Weekday
20141284,4,2014,Sunday,Weekend
20142029,4,2014,Saturday,Weekend
20141051,4,2014,Saturday,Weekend
20141067,4,2014,Friday,Weekend
20143080,4,2014,Friday,Weekend
20142192,4,2014,Sunday,Weekend
20141106,4,2014,Monday,Weekend
20143080,4,2014,Friday,Weekend
20146019,4,2014,Monday,Weekend
20141156,4,2014,Wednesday,Weekday
20144040,4,2014,Thursday,Weekday
20145004,4,2014,Thursday,Weekday
20143028,4,2014,Wednesday,Weekday
20145008,4,2014,Monday,Weekday
20147006,4,2014,Friday,Weekday
20141252,4,2014,Thursday,Weekday
20145004,4,2014,Thursday,Weekday
20145043,4,2014,Tuesday,Weekday
20145115,4,2014,Thursday,Weekday
20141189,4,2014,Saturday,Weekend
20141142,4,2014,Saturday,Weekend
20141272,4,2014,Sunday,Weekend
20142007,4,2014,Sunday,Weekend
20144038,4,2014,Sunday,Weekend
20142046,4,2014,Sunday,Weekend
20143131,4,2014,Sunday,Weekend
20141098,4,2014,Saturday,Weekend
20141158,4,2014,Sunday,Weekend
20141008,4,2014,Saturday,Weekend
20145034,4,2014,Thursday,Weekday
20143006,4,2014,Monday,Weekday
20143141,4,2014,Monday,Weekday
20142179,4,2014,Friday,Weekday
20141001,4,2014,Thursday,Weekday
20141134,4,2014,Thursday,Weekday
20141096,4,2014,Saturday,Weekend
20146031,4,2014,Monday,Weekday
20145160,4,2014,Thursday,Weekday
20144034,4,2014,Thursday,Weekday
20145169,4,2014,Thursday,Weekday
20142188,4,2014,Tuesday,Weekday
20145084,4,2014,Thursday,Weekday
20143198,4,2014,Thursday,Weekday
20142061,4,2014,Wednesday,Weekday
20142146,4,2014,Tuesday,Weekday
20143074,4,2014,Friday,Weekday
20143169,4,2014,Friday,Weekday
20143055,4,2014,Monday,Weekday
20141219,4,2014,Wednesday,Weekday
20145050,4,2014,Thursday,Weekday
20141134,4,2014,Thursday,Weekday
20146007,4,2014,Thursday,Weekday
20141149,4,2014,Friday,Weekend
20142057,4,2014,Monday,Weekday
20142033,4,2014,Friday,Weekday
20147007,4,2014,Friday,Weekend
20145025,4,2014,Tuesday,Weekday
20144042,4,2014,Saturday,Weekend
20145133,4,2014,Sunday,Weekend
20145133,4,2014,Sunday,Weekend
20143056,4,2014,Thursday,Weekday
20141027,4,2014,Tuesday,Weekday
20142191,4,2014,Wednesday,Weekday
20143149,4,2014,Wednesday,Weekday
20145135,4,2014,Monday,Weekday
20142020,4,2014,Tuesday,Weekday
20145093,4,2014,Thursday,Weekday
20144040,4,2014,Thursday,Weekday
20141252,4,2014,Thursday,Weekday
20142119,4,2014,Saturday,Weekend
20142208,4,2014,Thursday,Weekday
20146020,4,2014,Friday,Weekday
