CrashID,RegMonth,RegYear,RegDay,RegWeekDay
20212146,April,2021,Saturday,Weekend
20211102,April,2021,Friday,Weekend
20215012,April,2021,Saturday,Weekend
20211175,April,2021,Sunday,Weekend
20213088,April,2021,Friday,Weekend
20212110,April,2021,Sunday,Weekend
20217016,April,2021,Friday,Weekend
20211060,April,2021,Saturday,Weekend
20211060,April,2021,Saturday,Weekend
20213061,April,2021,Tuesday,Weekday
20215012,April,2021,Saturday,Weekend
20217018,April,2021,Wednesday,Weekday
20212123,April,2021,Thursday,Weekday
20211060,April,2021,Saturday,Weekend
20211101,April,2021,Sunday,Weekend
20215034,April,2021,Sunday,Weekend
20213166,April,2021,Sunday,Weekend
20213046,April,2021,Tuesday,Weekday
20213047,April,2021,Sunday,Weekend
20215020,April,2021,Friday,Weekend
20215077,April,2021,Saturday,Weekend
20216022,April,2021,Sunday,Weekend
20211043,April,2021,Sunday,Weekend
20215034,April,2021,Sunday,Weekend
20211126,April,2021,Saturday,Weekend
20211152,April,2021,Saturday,Weekend
20215113,April,2021,Saturday,Weekend
20211039,April,2021,Saturday,Weekend
20212064,April,2021,Saturday,Weekend
20212089,April,2021,Saturday,Weekend
20212093,April,2021,Saturday,Weekend
20213158,April,2021,Saturday,Weekend
20212101,April,2021,Saturday,Weekend
20213172,April,2021,Saturday,Weekend
20214054,April,2021,Saturday,Weekend
20214063,April,2021,Saturday,Weekend
20212115,April,2021,Tuesday,Weekday
20215004,April,2021,Tuesday,Weekday
20213093,April,2021,Sunday,Weekend
20214041,April,2021,Monday,Weekday
20215066,April,2021,Monday,Weekday
20211128,April,2021,Friday,Weekday
20213005,April,2021,Wednesday,Weekday
20215100,April,2021,Thursday,Weekday
20216006,April,2021,Thursday,Weekday
20214011,April,2021,Thursday,Weekday
20211024,April,2021,Sunday,Weekend
20213004,April,2021,Sunday,Weekend
20213004,April,2021,Sunday,Weekend
20215007,April,2021,Monday,Weekday
20216012,April,2021,Thursday,Weekday
20211032,April,2021,Thursday,Weekday
20211086,April,2021,Thursday,Weekday
20212049,April,2021,Thursday,Weekday
20216008,April,2021,Friday,Weekday
20211144,April,2021,Wednesday,Weekday
20212059,April,2021,Monday,Weekday
20214050,April,2021,Thursday,Weekday
20213063,April,2021,Monday,Weekday
20212012,April,2021,Thursday,Weekday
20213156,April,2021,Wednesday,Weekday
20211014,April,2021,Wednesday,Weekday
20216007,April,2021,Thursday,Weekday
20215116,April,2021,Tuesday,Weekday
20213143,April,2021,Monday,Weekday
20213052,April,2021,Thursday,Weekday
20212084,April,2021,Friday,Weekday
20211110,April,2021,Thursday,Weekday
20211110,April,2021,Thursday,Weekday
20211110,April,2021,Thursday,Weekday
20211159,April,2021,Thursday,Weekday
20212020,April,2021,Friday,Weekday
20214023,April,2021,Friday,Weekend
20211182,April,2021,Sunday,Weekend
20218005,April,2021,Tuesday,Weekday
20211155,April,2021,Thursday,Weekday
20213076,April,2021,Sunday,Weekend
20213079,April,2021,Friday,Weekday
20212091,April,2021,Friday,Weekday
20211139,April,2021,Thursday,Weekday
20214012,April,2021,Thursday,Weekday
20214020,April,2021,Tuesday,Weekday
20207021,April,2020,Sunday,Weekend
20203047,April,2020,Saturday,Weekend
20202016,April,2020,Friday,Weekend
20202016,April,2020,Friday,Weekend
20203042,April,2020,Sunday,Weekend
20205055,April,2020,Sunday,Weekend
20202048,April,2020,Monday,Weekend
20203015,April,2020,Saturday,Weekend
20204063,April,2020,Friday,Weekend
20203209,April,2020,Wednesday,Weekday
20203212,April,2020,Monday,Weekday
20202144,April,2020,Wednesday,Weekday
20203216,April,2020,Friday,Weekday
20201092,April,2020,Thursday,Weekday
20208004,April,2020,Saturday,Weekend
20204002,April,2020,Saturday,Weekend
20204002,April,2020,Saturday,Weekend
20203232,April,2020,Sunday,Weekend
20204070,April,2020,Sunday,Weekend
20201190,April,2020,Saturday,Weekend
20203245,April,2020,Saturday,Weekend
20201054,April,2020,Sunday,Weekend
20201245,April,2020,Sunday,Weekend
20201245,April,2020,Sunday,Weekend
20204044,April,2020,Friday,Weekend
20205093,April,2020,Saturday,Weekend
20203203,April,2020,Sunday,Weekend
20201258,April,2020,Saturday,Weekend
20201225,April,2020,Saturday,Weekend
20208004,April,2020,Saturday,Weekend
20202135,April,2020,Sunday,Weekend
20201231,April,2020,Saturday,Weekend
20205114,April,2020,Friday,Weekday
20205081,April,2020,Wednesday,Weekday
20202039,April,2020,Friday,Weekday
20201192,April,2020,Thursday,Weekday
20201021,April,2020,Monday,Weekday
20201109,April,2020,Wednesday,Weekday
20203003,April,2020,Wednesday,Weekday
20201219,April,2020,Thursday,Weekday
20201041,April,2020,Thursday,Weekday
20203221,April,2020,Tuesday,Weekday
20201161,April,2020,Wednesday,Weekday
20205024,April,2020,Tuesday,Weekday
20201259,April,2020,Sunday,Weekend
20201217,April,2020,Friday,Weekend
20201014,April,2020,Wednesday,Weekday
20205102,April,2020,Wednesday,Weekday
20201096,April,2020,Wednesday,Weekday
20203197,April,2020,Thursday,Weekday
20201146,April,2020,Tuesday,Weekday
20201085,April,2020,Wednesday,Weekday
20202189,April,2020,Wednesday,Weekday
20202107,April,2020,Thursday,Weekday
20204085,April,2020,Thursday,Weekday
20202149,April,2020,Thursday,Weekday
20203089,April,2020,Thursday,Weekday
20202138,April,2020,Tuesday,Weekday
20203139,April,2020,Friday,Weekday
20203010,April,2020,Wednesday,Weekday
20203141,April,2020,Friday,Weekday
20205016,April,2020,Tuesday,Weekday
20203128,April,2020,Friday,Weekday
20203128,April,2020,Friday,Weekday
20202171,April,2020,Wednesday,Weekday
20203243,April,2020,Tuesday,Weekday
20205006,April,2020,Wednesday,Weekday
20205006,April,2020,Wednesday,Weekday
20202015,April,2020,Wednesday,Weekday
20202055,April,2020,Wednesday,Weekday
20202055,April,2020,Wednesday,Weekday
20202055,April,2020,Wednesday,Weekday
20202055,April,2020,Wednesday,Weekday
20201166,April,2020,Wednesday,Weekday
20201042,April,2020,Tuesday,Weekday
20201224,April,2020,Wednesday,Weekday
20204013,April,2020,Wednesday,Weekday
20203048,April,2020,Monday,Weekday
20202124,April,2020,Friday,Weekday
20195069,April,2019,Monday,Weekend
20195128,April,2019,Friday,Weekend
20192077,April,2019,Monday,Weekend
20195129,April,2019,Sunday,Weekend
20195047,April,2019,Wednesday,Weekday
20195013,April,2019,Sunday,Weekend
20196029,April,2019,Saturday,Weekend
20192243,April,2019,Friday,Weekday
20192181,April,2019,Friday,Weekday
20194056,April,2019,Friday,Weekday
20194056,April,2019,Friday,Weekday
20194091,April,2019,Saturday,Weekend
20195016,April,2019,Sunday,Weekend
20193176,April,2019,Sunday,Weekend
20191248,April,2019,Sunday,Weekend
20192031,April,2019,Saturday,Weekend
20195026,April,2019,Sunday,Weekend
20191040,April,2019,Sunday,Weekend
20195094,April,2019,Saturday,Weekend
20192156,April,2019,Sunday,Weekend
20195105,April,2019,Saturday,Weekend
20191107,April,2019,Sunday,Weekend
20193047,April,2019,Saturday,Weekend
20191158,April,2019,Sunday,Weekend
20191256,April,2019,Saturday,Weekend
20191256,April,2019,Saturday,Weekend
20195014,April,2019,Saturday,Weekend
20194108,April,2019,Saturday,Weekend
20192156,April,2019,Sunday,Weekend
20194016,April,2019,Saturday,Weekend
20192115,April,2019,Sunday,Weekend
20194045,April,2019,Saturday,Weekend
20193064,April,2019,Friday,Weekend
20195088,April,2019,Friday,Weekday
20197024,April,2019,Friday,Weekday
20191048,April,2019,Friday,Weekend
20192120,April,2019,Thursday,Weekday
20192108,April,2019,Tuesday,Weekday
20192053,April,2019,Wednesday,Weekday
20193055,April,2019,Tuesday,Weekday
20192046,April,2019,Friday,Weekday
20192196,April,2019,Monday,Weekday
20192204,April,2019,Tuesday,Weekday
20191136,April,2019,Wednesday,Weekday
20193071,April,2019,Wednesday,Weekday
20191317,April,2019,Monday,Weekday
20195080,April,2019,Wednesday,Weekday
20191245,April,2019,Thursday,Weekday
20194061,April,2019,Friday,Weekday
20193134,April,2019,Friday,Weekday
20193163,April,2019,Friday,Weekday
20191115,April,2019,Tuesday,Weekday
20193115,April,2019,Tuesday,Weekday
20191252,April,2019,Wednesday,Weekday
20195020,April,2019,Monday,Weekday
20191118,April,2019,Tuesday,Weekday
20191237,April,2019,Wednesday,Weekday
20195133,April,2019,Friday,Weekday
20192082,April,2019,Friday,Weekday
20194105,April,2019,Friday,Weekday
20191243,April,2019,Tuesday,Weekday
20193050,April,2019,Wednesday,Weekday
20192152,April,2019,Thursday,Weekday
20191087,April,2019,Thursday,Weekday
20191306,April,2019,Tuesday,Weekday
20192016,April,2019,Monday,Weekday
20193050,April,2019,Wednesday,Weekday
20194101,April,2019,Tuesday,Weekday
20194011,April,2019,Friday,Weekday
20191150,April,2019,Tuesday,Weekday
20191223,April,2019,Tuesday,Weekday
20191223,April,2019,Tuesday,Weekday
20191300,April,2019,Tuesday,Weekday
20193119,April,2019,Friday,Weekday
20194029,April,2019,Friday,Weekday
20191171,April,2019,Friday,Weekday
20192040,April,2019,Thursday,Weekday
20192103,April,2019,Friday,Weekday
20192166,April,2019,Monday,Weekday
20195108,April,2019,Sunday,Weekend
20191231,April,2019,Monday,Weekday
20191295,April,2019,Thursday,Weekday
20197028,April,2019,Tuesday,Weekday
20191134,April,2019,Thursday,Weekday
20193168,April,2019,Saturday,Weekend
20191077,April,2019,Saturday,Weekend
20197015,April,2019,Saturday,Weekend
20193039,April,2019,Thursday,Weekday
20192023,April,2019,Friday,Weekend
20192099,April,2019,Monday,Weekend
20192189,April,2019,Sunday,Weekend
20192121,April,2019,Monday,Weekday
20192067,April,2019,Wednesday,Weekday
20196009,April,2019,Tuesday,Weekday
20191226,April,2019,Monday,Weekday
20191222,April,2019,Friday,Weekday
20196013,April,2019,Thursday,Weekday
20193151,April,2019,Monday,Weekday
20185082,April,2018,Friday,Weekend
20185141,April,2018,Friday,Weekend
20183047,April,2018,Saturday,Weekend
20181088,April,2018,Saturday,Weekend
20181307,April,2018,Sunday,Weekend
20181307,April,2018,Sunday,Weekend
20185017,April,2018,Sunday,Weekend
20185066,April,2018,Saturday,Weekend
20184068,April,2018,Sunday,Weekend
20186016,April,2018,Sunday,Weekend
20183016,April,2018,Sunday,Weekend
20185066,April,2018,Saturday,Weekend
20184032,April,2018,Monday,Weekend
20182011,April,2018,Saturday,Weekend
20182011,April,2018,Saturday,Weekend
20185026,April,2018,Friday,Weekend
20183197,April,2018,Sunday,Weekend
20181100,April,2018,Friday,Weekend
20185023,April,2018,Wednesday,Weekday
20181047,April,2018,Thursday,Weekday
20183177,April,2018,Wednesday,Weekday
20187023,April,2018,Thursday,Weekday
20181020,April,2018,Friday,Weekday
20181020,April,2018,Friday,Weekday
20181063,April,2018,Tuesday,Weekday
20184026,April,2018,Monday,Weekday
20181141,April,2018,Wednesday,Weekday
20183098,April,2018,Tuesday,Weekday
20181007,April,2018,Tuesday,Weekday
20181249,April,2018,Saturday,Weekend
20181040,April,2018,Sunday,Weekend
20181132,April,2018,Sunday,Weekend
20184046,April,2018,Saturday,Weekend
20183135,April,2018,Sunday,Weekend
20183002,April,2018,Sunday,Weekend
20187020,April,2018,Saturday,Weekend
20184069,April,2018,Sunday,Weekend
20185047,April,2018,Sunday,Weekend
20181238,April,2018,Sunday,Weekend
20181301,April,2018,Saturday,Weekend
20188009,April,2018,Saturday,Weekend
20185117,April,2018,Sunday,Weekend
20181172,April,2018,Sunday,Weekend
20187011,April,2018,Sunday,Weekend
20182058,April,2018,Monday,Weekday
20184003,April,2018,Friday,Weekday
20185063,April,2018,Monday,Weekday
20185064,April,2018,Monday,Weekday
20185073,April,2018,Wednesday,Weekday
20181186,April,2018,Friday,Weekday
20185077,April,2018,Wednesday,Weekday
20181143,April,2018,Monday,Weekday
20185039,April,2018,Wednesday,Weekday
20185039,April,2018,Wednesday,Weekday
20185102,April,2018,Friday,Weekday
20183176,April,2018,Monday,Weekday
20182052,April,2018,Wednesday,Weekday
20182197,April,2018,Monday,Weekday
20182104,April,2018,Thursday,Weekday
20185040,April,2018,Thursday,Weekday
20183183,April,2018,Monday,Weekday
20181068,April,2018,Wednesday,Weekday
20183222,April,2018,Tuesday,Weekday
20181069,April,2018,Friday,Weekday
20181102,April,2018,Tuesday,Weekday
20184019,April,2018,Monday,Weekday
20183186,April,2018,Friday,Weekday
20181199,April,2018,Wednesday,Weekday
20185042,April,2018,Thursday,Weekday
20181065,April,2018,Tuesday,Weekday
20183006,April,2018,Tuesday,Weekday
20183041,April,2018,Monday,Weekday
20181248,April,2018,Saturday,Weekend
20182048,April,2018,Sunday,Weekend
20181208,April,2018,Wednesday,Weekday
20181061,April,2018,Thursday,Weekday
20181109,April,2018,Friday,Weekday
20181081,April,2018,Friday,Weekday
20181321,April,2018,Sunday,Weekend
20181321,April,2018,Sunday,Weekend
20183130,April,2018,Monday,Weekday
20182140,April,2018,Thursday,Weekday
20183042,April,2018,Sunday,Weekend
20182006,April,2018,Wednesday,Weekday
20185019,April,2018,Tuesday,Weekday
20183047,April,2018,Saturday,Weekend
20181087,April,2018,Monday,Weekday
20185136,April,2018,Sunday,Weekend
20175025,April,2017,Saturday,Weekend
20176025,April,2017,Sunday,Weekend
20175085,April,2017,Sunday,Weekend
20175092,April,2017,Saturday,Weekend
20171095,April,2017,Sunday,Weekend
20175092,April,2017,Saturday,Weekend
20173046,April,2017,Saturday,Weekend
20177005,April,2017,Saturday,Weekend
20171270,April,2017,Saturday,Weekend
20172038,April,2017,Friday,Weekend
20175136,April,2017,Saturday,Weekend
20175103,April,2017,Wednesday,Weekday
20175069,April,2017,Monday,Weekday
20174077,April,2017,Wednesday,Weekday
20171260,April,2017,Tuesday,Weekday
20173002,April,2017,Tuesday,Weekday
20173025,April,2017,Tuesday,Weekday
20174044,April,2017,Wednesday,Weekday
20175096,April,2017,Friday,Weekday
20172096,April,2017,Tuesday,Weekday
20173034,April,2017,Sunday,Weekend
20175114,April,2017,Saturday,Weekend
20172178,April,2017,Saturday,Weekend
20171076,April,2017,Sunday,Weekend
20172029,April,2017,Sunday,Weekend
20172029,April,2017,Sunday,Weekend
20177022,April,2017,Sunday,Weekend
20171059,April,2017,Saturday,Weekend
20172209,April,2017,Sunday,Weekend
20171222,April,2017,Saturday,Weekend
20171016,April,2017,Saturday,Weekend
20172192,April,2017,Sunday,Weekend
20173205,April,2017,Sunday,Weekend
20171036,April,2017,Sunday,Weekend
20171167,April,2017,Saturday,Weekend
20175116,April,2017,Saturday,Weekend
20174016,April,2017,Monday,Weekday
20172075,April,2017,Tuesday,Weekday
20172072,April,2017,Friday,Weekday
20175005,April,2017,Friday,Weekday
20173147,April,2017,Monday,Weekday
20172016,April,2017,Wednesday,Weekday
20172016,April,2017,Wednesday,Weekday
20171031,April,2017,Wednesday,Weekday
20171002,April,2017,Monday,Weekday
20171002,April,2017,Monday,Weekday
20171021,April,2017,Tuesday,Weekday
20175080,April,2017,Friday,Weekday
20171304,April,2017,Wednesday,Weekday
20172227,April,2017,Tuesday,Weekday
20175108,April,2017,Thursday,Weekday
20174029,April,2017,Tuesday,Weekday
20172031,April,2017,Friday,Weekday
20172105,April,2017,Monday,Weekday
20172085,April,2017,Tuesday,Weekday
20171021,April,2017,Tuesday,Weekday
20174047,April,2017,Wednesday,Weekday
20175049,April,2017,Monday,Weekday
20175030,April,2017,Tuesday,Weekday
20175071,April,2017,Monday,Weekday
20173135,April,2017,Monday,Weekday
20171102,April,2017,Thursday,Weekday
20171258,April,2017,Wednesday,Weekday
20171045,April,2017,Tuesday,Weekday
20171255,April,2017,Wednesday,Weekday
20171325,April,2017,Tuesday,Weekday
20174047,April,2017,Wednesday,Weekday
20172032,April,2017,Tuesday,Weekday
20171004,April,2017,Wednesday,Weekday
20172115,April,2017,Friday,Weekday
20171002,April,2017,Monday,Weekday
20171265,April,2017,Wednesday,Weekday
20172033,April,2017,Friday,Weekday
20171285,April,2017,Thursday,Weekday
20174036,April,2017,Wednesday,Weekday
20172058,April,2017,Wednesday,Weekday
20173135,April,2017,Monday,Weekday
20171263,April,2017,Thursday,Weekday
20173057,April,2017,Wednesday,Weekday
20172135,April,2017,Friday,Weekend
20172159,April,2017,Tuesday,Weekday
20171014,April,2017,Wednesday,Weekday
20171027,April,2017,Saturday,Weekend
20171075,April,2017,Wednesday,Weekday
20173227,April,2017,Saturday,Weekend
20172091,April,2017,Friday,Weekday
20172213,April,2017,Friday,Weekday
20172165,April,2017,Friday,Weekend
20177026,April,2017,Thursday,Weekday
20171300,April,2017,Tuesday,Weekday
20173044,April,2017,Friday,Weekday
20171126,April,2017,Monday,Weekday
20175099,April,2017,Friday,Weekday
20175025,April,2017,Saturday,Weekend
20171290,April,2017,Thursday,Weekday
20172086,April,2017,Thursday,Weekday
20172130,April,2017,Monday,Weekday
20172150,April,2017,Thursday,Weekday
20173155,April,2017,Friday,Weekday
20174080,April,2017,Tuesday,Weekday
20172117,April,2017,Wednesday,Weekday
20175135,April,2017,Tuesday,Weekday
20163064,April,2016,Saturday,Weekend
20163064,April,2016,Saturday,Weekend
20161331,April,2016,Saturday,Weekend
20163003,April,2016,Friday,Weekend
20161098,April,2016,Saturday,Weekend
20162222,April,2016,Friday,Weekend
20162016,April,2016,Saturday,Weekend
20162016,April,2016,Saturday,Weekend
20164061,April,2016,Friday,Weekend
20166007,April,2016,Friday,Weekend
20161309,April,2016,Friday,Weekend
20162135,April,2016,Saturday,Weekend
20163220,April,2016,Sunday,Weekend
20163107,April,2016,Sunday,Weekend
20163083,April,2016,Friday,Weekend
20161175,April,2016,Sunday,Weekend
20161009,April,2016,Friday,Weekend
20167021,April,2016,Saturday,Weekend
20166022,April,2016,Monday,Weekend
20161150,April,2016,Thursday,Weekday
20165033,April,2016,Wednesday,Weekday
20164076,April,2016,Monday,Weekday
20161139,April,2016,Thursday,Weekday
20162183,April,2016,Thursday,Weekday
20161016,April,2016,Monday,Weekday
20161107,April,2016,Sunday,Weekend
20161315,April,2016,Sunday,Weekend
20165135,April,2016,Sunday,Weekend
20164068,April,2016,Sunday,Weekend
20164068,April,2016,Sunday,Weekend
20165129,April,2016,Sunday,Weekend
20165129,April,2016,Sunday,Weekend
20162134,April,2016,Sunday,Weekend
20161048,April,2016,Saturday,Weekend
20161048,April,2016,Saturday,Weekend
20161048,April,2016,Saturday,Weekend
20161333,April,2016,Sunday,Weekend
20161294,April,2016,Saturday,Weekend
20163144,April,2016,Sunday,Weekend
20163005,April,2016,Sunday,Weekend
20161263,April,2016,Saturday,Weekend
20163094,April,2016,Saturday,Weekend
20163032,April,2016,Sunday,Weekend
20161256,April,2016,Saturday,Weekend
20164068,April,2016,Sunday,Weekend
20164068,April,2016,Sunday,Weekend
20161174,April,2016,Sunday,Weekend
20164032,April,2016,Tuesday,Weekday
20164036,April,2016,Tuesday,Weekday
20163136,April,2016,Wednesday,Weekday
20161287,April,2016,Tuesday,Weekday
20166015,April,2016,Thursday,Weekday
20162084,April,2016,Tuesday,Weekday
20165040,April,2016,Tuesday,Weekday
20165040,April,2016,Tuesday,Weekday
20166033,April,2016,Thursday,Weekday
20161342,April,2016,Friday,Weekday
20161182,April,2016,Tuesday,Weekday
20164002,April,2016,Tuesday,Weekday
20161295,April,2016,Monday,Weekday
20161069,April,2016,Friday,Weekday
20163049,April,2016,Thursday,Weekday
20161093,April,2016,Monday,Weekday
20162193,April,2016,Friday,Weekday
20165091,April,2016,Friday,Weekday
20163157,April,2016,Monday,Weekday
20162081,April,2016,Friday,Weekday
20167026,April,2016,Tuesday,Weekday
20161189,April,2016,Thursday,Weekday
20162073,April,2016,Friday,Weekday
20163043,April,2016,Thursday,Weekday
20161287,April,2016,Tuesday,Weekday
20163212,April,2016,Friday,Weekday
20166015,April,2016,Thursday,Weekday
20162167,April,2016,Tuesday,Weekday
20166031,April,2016,Thursday,Weekday
20161154,April,2016,Wednesday,Weekday
20161332,April,2016,Tuesday,Weekday
20161126,April,2016,Wednesday,Weekday
20163165,April,2016,Monday,Weekday
20161006,April,2016,Tuesday,Weekday
20163053,April,2016,Friday,Weekday
20166026,April,2016,Thursday,Weekday
20161093,April,2016,Monday,Weekday
20162225,April,2016,Wednesday,Weekday
20163116,April,2016,Friday,Weekday
20161341,April,2016,Saturday,Weekend
20161199,April,2016,Friday,Weekend
20161068,April,2016,Saturday,Weekend
20161103,April,2016,Sunday,Weekend
20162016,April,2016,Saturday,Weekend
20161027,April,2016,Monday,Weekday
20161083,April,2016,Tuesday,Weekday
20165141,April,2016,Friday,Weekday
20161321,April,2016,Tuesday,Weekday
20167003,April,2016,Wednesday,Weekday
20163149,April,2016,Wednesday,Weekday
20162102,April,2016,Wednesday,Weekday
20161237,April,2016,Tuesday,Weekday
20161120,April,2016,Thursday,Weekday
20162122,April,2016,Wednesday,Weekday
20161073,April,2016,Tuesday,Weekday
20161298,April,2016,Tuesday,Weekday
20165111,April,2016,Wednesday,Weekday
20164058,April,2016,Wednesday,Weekday
20165047,April,2016,Monday,Weekday
20167030,April,2016,Thursday,Weekday
20161187,April,2016,Sunday,Weekend
20161040,April,2016,Sunday,Weekend
20162201,April,2016,Saturday,Weekend
20163136,April,2016,Wednesday,Weekday
20163235,April,2016,Tuesday,Weekday
20165006,April,2016,Wednesday,Weekday
20151096,April,2015,Friday,Weekend
20153002,April,2015,Saturday,Weekend
20151264,April,2015,Sunday,Weekend
20152144,April,2015,Friday,Weekend
20153065,April,2015,Saturday,Weekend
20152158,April,2015,Saturday,Weekend
20153084,April,2015,Saturday,Weekend
20158002,April,2015,Wednesday,Weekday
20155050,April,2015,Monday,Weekday
20154058,April,2015,Thursday,Weekday
20153112,April,2015,Tuesday,Weekday
20153013,April,2015,Monday,Weekday
20151150,April,2015,Friday,Weekday
20153020,April,2015,Thursday,Weekday
20153020,April,2015,Thursday,Weekday
20154017,April,2015,Wednesday,Weekday
20155136,April,2015,Sunday,Weekend
20154025,April,2015,Sunday,Weekend
20154077,April,2015,Sunday,Weekend
20155085,April,2015,Sunday,Weekend
20155085,April,2015,Sunday,Weekend
20152216,April,2015,Sunday,Weekend
20152016,April,2015,Sunday,Weekend
20153030,April,2015,Friday,Weekday
20153125,April,2015,Sunday,Weekend
20151026,April,2015,Saturday,Weekend
20153057,April,2015,Saturday,Weekend
20151235,April,2015,Sunday,Weekend
20155010,April,2015,Sunday,Weekend
20155010,April,2015,Sunday,Weekend
20155069,April,2015,Saturday,Weekend
20153172,April,2015,Saturday,Weekend
20151043,April,2015,Saturday,Weekend
20152216,April,2015,Sunday,Weekend
20151280,April,2015,Sunday,Weekend
20152060,April,2015,Sunday,Weekend
20151020,April,2015,Saturday,Weekend
20151020,April,2015,Saturday,Weekend
20155110,April,2015,Sunday,Weekend
20155110,April,2015,Sunday,Weekend
20153076,April,2015,Wednesday,Weekday
20152030,April,2015,Tuesday,Weekday
20152051,April,2015,Monday,Weekday
20152051,April,2015,Monday,Weekday
20151177,April,2015,Tuesday,Weekday
20155138,April,2015,Thursday,Weekday
20154063,April,2015,Monday,Weekday
20154011,April,2015,Friday,Weekday
20152031,April,2015,Thursday,Weekday
20151153,April,2015,Wednesday,Weekday
20151076,April,2015,Wednesday,Weekday
20151009,April,2015,Tuesday,Weekday
20152231,April,2015,Monday,Weekday
20154023,April,2015,Tuesday,Weekday
20153136,April,2015,Wednesday,Weekday
20152217,April,2015,Monday,Weekend
20151153,April,2015,Wednesday,Weekday
20153174,April,2015,Friday,Weekday
20151287,April,2015,Wednesday,Weekday
20152085,April,2015,Saturday,Weekend
20151098,April,2015,Wednesday,Weekday
20155128,April,2015,Thursday,Weekday
20152018,April,2015,Monday,Weekday
20155013,April,2015,Friday,Weekday
20152131,April,2015,Wednesday,Weekday
20151131,April,2015,Friday,Weekday
20153028,April,2015,Monday,Weekday
20152097,April,2015,Monday,Weekday
20155070,April,2015,Friday,Weekday
20152031,April,2015,Thursday,Weekday
20153025,April,2015,Monday,Weekday
20154036,April,2015,Monday,Weekday
20151207,April,2015,Thursday,Weekday
20153196,April,2015,Sunday,Weekend
20153026,April,2015,Sunday,Weekend
20157022,April,2015,Sunday,Weekend
20153175,April,2015,Monday,Weekday
20152121,April,2015,Tuesday,Weekday
20151281,April,2015,Sunday,Weekend
20153103,April,2015,Sunday,Weekend
20151296,April,2015,Saturday,Weekend
20152009,April,2015,Wednesday,Weekday
20151271,April,2015,Thursday,Weekday
20153002,April,2015,Saturday,Weekend
20153107,April,2015,Wednesday,Weekday
20153058,April,2015,Saturday,Weekend
20152124,April,2015,Friday,Weekday
20154002,April,2015,Tuesday,Weekday
20151052,April,2015,Wednesday,Weekday
20157013,April,2015,Wednesday,Weekday
20151093,April,2015,Saturday,Weekend
20153197,April,2015,Saturday,Weekend
20152133,April,2015,Saturday,Weekend
20151160,April,2015,Tuesday,Weekday
20152059,April,2015,Friday,Weekday
20153142,April,2015,Tuesday,Weekday
20153156,April,2015,Wednesday,Weekday
20155065,April,2015,Monday,Weekday
20153200,April,2015,Thursday,Weekday
20153118,April,2015,Friday,Weekday
20153051,April,2015,Thursday,Weekday
20141284,April,2014,Sunday,Weekend
20142029,April,2014,Saturday,Weekend
20141051,April,2014,Saturday,Weekend
20141067,April,2014,Friday,Weekend
20143080,April,2014,Friday,Weekend
20142192,April,2014,Sunday,Weekend
20141106,April,2014,Monday,Weekend
20143080,April,2014,Friday,Weekend
20146019,April,2014,Monday,Weekend
20141156,April,2014,Wednesday,Weekday
20144040,April,2014,Thursday,Weekday
20145004,April,2014,Thursday,Weekday
20143028,April,2014,Wednesday,Weekday
20145008,April,2014,Monday,Weekday
20147006,April,2014,Friday,Weekday
20141252,April,2014,Thursday,Weekday
20145004,April,2014,Thursday,Weekday
20145043,April,2014,Tuesday,Weekday
20145115,April,2014,Thursday,Weekday
20141189,April,2014,Saturday,Weekend
20141142,April,2014,Saturday,Weekend
20141272,April,2014,Sunday,Weekend
20142007,April,2014,Sunday,Weekend
20144038,April,2014,Sunday,Weekend
20142046,April,2014,Sunday,Weekend
20143131,April,2014,Sunday,Weekend
20141098,April,2014,Saturday,Weekend
20141158,April,2014,Sunday,Weekend
20141008,April,2014,Saturday,Weekend
20145034,April,2014,Thursday,Weekday
20143006,April,2014,Monday,Weekday
20143141,April,2014,Monday,Weekday
20142179,April,2014,Friday,Weekday
20141001,April,2014,Thursday,Weekday
20141134,April,2014,Thursday,Weekday
20141096,April,2014,Saturday,Weekend
20146031,April,2014,Monday,Weekday
20145160,April,2014,Thursday,Weekday
20144034,April,2014,Thursday,Weekday
20145169,April,2014,Thursday,Weekday
20142188,April,2014,Tuesday,Weekday
20145084,April,2014,Thursday,Weekday
20143198,April,2014,Thursday,Weekday
20142061,April,2014,Wednesday,Weekday
20142146,April,2014,Tuesday,Weekday
20143074,April,2014,Friday,Weekday
20143169,April,2014,Friday,Weekday
20143055,April,2014,Monday,Weekday
20141219,April,2014,Wednesday,Weekday
20145050,April,2014,Thursday,Weekday
20141134,April,2014,Thursday,Weekday
20146007,April,2014,Thursday,Weekday
20141149,April,2014,Friday,Weekend
20142057,April,2014,Monday,Weekday
20142033,April,2014,Friday,Weekday
20147007,April,2014,Friday,Weekend
20145025,April,2014,Tuesday,Weekday
20144042,April,2014,Saturday,Weekend
20145133,April,2014,Sunday,Weekend
20145133,April,2014,Sunday,Weekend
20143056,April,2014,Thursday,Weekday
20141027,April,2014,Tuesday,Weekday
20142191,April,2014,Wednesday,Weekday
20143149,April,2014,Wednesday,Weekday
20145135,April,2014,Monday,Weekday
20142020,April,2014,Tuesday,Weekday
20145093,April,2014,Thursday,Weekday
20144040,April,2014,Thursday,Weekday
20141252,April,2014,Thursday,Weekday
20142119,April,2014,Saturday,Weekend
20142208,April,2014,Thursday,Weekday
20146020,April,2014,Friday,Weekday
